245,1298
318,1021
329,590
325,1492
259,719
210,905
140,1676
262,578
476,597
361,944
276,595
331,1214
442,660
375,1425
189,1883
310,795
159,897
140,1127
195,1007
449,643
344,348
360,606
257,1934
324,715
320,679
393,415
317,280
213,1326
445,1594
347,1445
446,434
182,525
304,2032
583,861
199,701
351,1265
417,336
166,649
401,483
422,644
312,843
409,568
313,900
492,3490
345,1832
267,1546
277,1395
124,1076
206,934
227,523
286,673
133,1319
421,870
474,709
497,995
341,927
150,478
362,468
298,1320
401,453
316,714
237,2534
350,893
179,1029
335,524
301,492
202,2106
